Site,Month,qty sold ,DECRIBPTION,UPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Mar,4.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Apr,7.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,May,16.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,June,4.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Jan,2.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Feb,0,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Mar,0,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Apr,5.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",May,5.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",June,0,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Jan,3.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Feb,9.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Mar,14.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Apr,23.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",May,22.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",June,11.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Jan,11.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Feb,11.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Mar,0,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Apr,2.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",May,4.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",June,3.00,VAN HOLTEN PICKLE DILL   I/W 6,000003820000006 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Jan,4.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Feb,7.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Mar,6.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Apr,1.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,May,6.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,June,4.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Jan,2.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Feb,0,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Mar,1.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Apr,2.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",May,2.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",June,0,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Jan,9.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Feb,11.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Mar,8.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Apr,14.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",May,16.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",June,11.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Jan,9.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Feb,5.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Mar,5.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Apr,11.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",May,3.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",June,3.00,VAN HOLTEN PICKLE HOT    I/W 6,000003820000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Jan,14.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Feb,3.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Mar,4.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Apr,4.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,May,1.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,June,0,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Jan,1.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Feb,1.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Mar,1.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Apr,1.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",May,3.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",June,3.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Jan,3.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Feb,4.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Mar,5.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Apr,3.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",May,5.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",June,5.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Jan,11.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Feb,5.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Mar,7.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Apr,6.00,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",May,0,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",June,0,OM NAT PLATE HAM/MONT JACK/CRK,000004470009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Jan,10.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Feb,7.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Mar,7.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Apr,2.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,May,0,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,June,0,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Jan,1.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Feb,0,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Mar,3.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Apr,1.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",May,0,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",June,0,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Jan,0,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Feb,1.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Mar,2.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Apr,3.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",May,0,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",June,0,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Jan,12.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Feb,7.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Mar,11.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Apr,7.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",May,9.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",June,6.00,OM P3 RST PNUT/MLD CHED/RST TR,000004470007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Jan,0.00,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Feb,0.00,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Mar,0.00,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Apr,0.00,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,May,0.00,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,June,0.00,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Jan,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Feb,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Mar,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Apr,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",May,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",June,1.00,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Jan,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Feb,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Mar,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Apr,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",May,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",June,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Jan,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Feb,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Mar,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",Apr,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",May,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1776 Post Road, RI ",June,0,YOCRUNCH YGRT STRWBRY/GRANOLA,000004667500010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Jan,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Feb,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Mar,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,Apr,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,May,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 east main rd,June,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Jan,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Feb,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Mar,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",Apr,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",May,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302 East Main Rd, RI",June,1.00,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Jan,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Feb,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Mar,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",Apr,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"965 Fall River Ave, MA",May,0,YOCRUNCH YGRT VANILLA/M&M,000004667500079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
